item,value,symbol
流通市值,2106464999.9999998,002553
行业,汽车零部件,002553
上市时间,20110225,002553
股票代码,300485,300485
股票简称,赛升药业,300485
总股本,481666400.0,300485
流通股,273817182.0,300485
总市值,2928531712.0,300485
流通市值,1664808466.56,300485
行业,生物制品,300485
上市时间,20150626,300485
股票代码,600033,600033
股票简称,福建高速,600033
总股本,2744400000.0,600033
流通股,2744400000.0,600033
总市值,10071948000.0,600033
流通市值,10071948000.0,600033
行业,铁路公路,600033
上市时间,20010209,600033
股票代码,002617,002617
股票简称,露笑科技,002617
总股本,1923005903.0,002617
流通股,1891453762.0,002617
总市值,9999630695.6,002617
流通市值,9835559562.4,002617
行业,光伏设备,002617
上市时间,20110920,002617
股票代码,300910,300910
股票简称,瑞丰新材,300910
总股本,291789935.0,300910
流通股,204568022.0,300910
总市值,11960469435.650002,300910
流通市值,8385243221.780001,300910
行业,化学制品,300910
上市时间,20201127,300910
股票代码,300404,300404
股票简称,博济医药,300404
总股本,382207238.0,300404
流通股,275570812.0,300404
总市值,2793934909.7799997,300404
流通市值,2014422635.7199998,300404
行业,医疗服务,300404
上市时间,20150424,300404
股票代码,600296,600296
股票简称,S兰铝,600296
总股本,-,600296
流通股,-,600296
总市值,-,600296
流通市值,-,600296
行业,-,600296
上市时间,20000719,600296
股票代码,301270,301270
股票简称,汉仪股份,301270
总股本,100000000.0,301270
流通股,74061625.0,301270
总市值,2258000000.0,301270
流通市值,1672311492.4999998,301270
行业,互联网服务,301270
上市时间,20220831,301270
股票代码,600125,600125
股票简称,XD铁龙物,600125
总股本,1305521874.0,600125
流通股,1305521874.0,600125
总市值,8237843024.94,600125
流通市值,8237843024.94,600125
行业,物流行业,600125
上市时间,19980511,600125
股票代码,600779,600779
股票简称,水井坊,600779
总股本,488361398.0,600779
流通股,488361398.0,600779
总市值,18333086880.92,600779
流通市值,18333086880.92,600779
行业,酿酒行业,600779
上市时间,19961206,600779
股票代码,600872,600872
股票简称,中炬高新,600872
总股本,783222372.0,600872
流通股,770987950.0,600872
总市值,15499970741.88,600872
流通市值,15257851530.5,600872
行业,食品饮料,600872
上市时间,19950124,600872
股票代码,688360,688360
股票简称,德马科技,688360
总股本,188389762.0,688360
流通股,167926135.0,688360
总市值,2057216201.04,688360
流通市值,1833753394.2,688360
行业,通用设备,688360
上市时间,20200602,688360
股票代码,600655,600655
股票简称,豫园股份,600655
总股本,3896095653.0,600655
流通股,3884231115.0,600655
总市值,20883072700.08,600655
流通市值,20819478776.4,600655
行业,珠宝首饰,600655
上市时间,19920902,600655
股票代码,000595,000595
股票简称,宝塔实业,000595
总股本,1138656366.0,000595
流通股,1138210168.0,000595
总市值,3905591335.38,000595
流通市值,3904060876.2400002,000595
行业,通用设备,000595
上市时间,19960419,000595
股票代码,300644,300644
股票简称,南京聚隆,300644
总股本,107990008.0,300644
流通股,85741624.0,300644
总市值,1936260843.44,300644
流通市值,1537347318.32,300644
行业,塑料制品,300644
上市时间,20180206,300644
股票代码,300187,300187
股票简称,永清环保,300187
总股本,645622165.0,300187
流通股,644529867.0,300187
总市值,2582488660.0,300187
流通市值,2578119468.0,300187
行业,环保行业,300187
上市时间,20110308,300187
股票代码,600383,600383
股票简称,金地集团,600383
总股本,4514583572.0,600383
流通股,4514583572.0,600383
总市值,14446667430.400002,600383
流通市值,14446667430.400002,600383
行业,房地产开发,600383
上市时间,20010412,600383
股票代码,300496,300496
股票简称,中科创达,300496
总股本,459199894.0,300496
流通股,366282176.0,300496
总市值,21224219100.68,300496
流通市值,16929562174.72,300496
行业,互联网服务,300496
上市时间,20151210,300496
股票代码,600720,600720
股票简称,中交设计,600720
总股本,2061708481.0,600720
流通股,776162687.0,600720
总市值,18864632601.15,600720
流通市值,7101888586.05,600720
行业,工程咨询服务,600720
上市时间,19960716,600720
股票代码,688031,688031
股票简称,星环科技-U,688031
总股本,120842068.0,688031
流通股,93111472.0,688031
总市值,3932200892.72,688031
流通市值,3029847298.88,688031
行业,软件开发,688031
上市时间,20221018,688031
股票代码,839371,839371
股票简称,欧福蛋业,839371
总股本,205445536.0,839371
流通股,54319994.0,839371
总市值,916287090.56,839371
流通市值,242267173.24,839371
行业,食品饮料,839371
上市时间,20230118,839371
股票代码,002768,002768
股票简称,国恩股份,002768
总股本,271250000.0,002768
流通股,176748125.0,002768
总市值,4904200000.0,002768
流通市值,3195606099.9999995,002768
行业,塑料制品,002768
上市时间,20150630,002768
股票代码,688066,688066
股票简称,航天宏图,688066
总股本,261277043.0,688066
流通股,261277043.0,688066
总市值,3639589208.99,688066
流通市值,3639589208.99,688066
行业,航天航空,688066
上市时间,20190722,688066
股票代码,300922,300922
股票简称,天秦装备,300922
总股本,156811200.0,300922
流通股,101035652.0,300922
总市值,1997774688.0,300922
流通市值,1287194206.48,300922
行业,塑料制品,300922
上市时间,20201225,300922
股票代码,300190,300190
股票简称,维尔利,300190
总股本,781593216.0,300190
流通股,776169113.0,300190
总市值,2125933547.5200002,300190
流通市值,2111179987.3600001,300190
行业,环保行业,300190
上市时间,20110316,300190
股票代码,600851,600851
股票简称,海欣股份,600851
总股本,1207056692.0,600851
流通股,738206110.0,600851
总市值,5624884184.72,600851
流通市值,3440040472.6,600851
行业,化学制药,600851
上市时间,19940404,600851
股票代码,688401,688401
股票简称,路维光电,688401
总股本,193333720.0,688401
流通股,114397221.0,688401
总市值,4558809117.599999,688401
流通市值,2697486471.18,688401
行业,半导体,688401
上市时间,20220817,688401
股票代码,603810,603810
股票简称,丰山集团,603810
总股本,165244544.0,603810
流通股,165244544.0,603810
总市值,1272382988.8,603810
流通市值,1272382988.8,603810
行业,农药兽药,603810
上市时间,20180917,603810
股票代码,605368,605368
股票简称,蓝天燃气,605368
总股本,692836101.0,605368
流通股,248288025.0,605368
总市值,9249361948.35,605368
流通市值,3314645133.75,605368
行业,燃气,605368
上市时间,20210129,605368
股票代码,002004,002004
股票简称,华邦健康,002004
总股本,1979919191.0,002004
流通股,1882266504.0,002004
总市值,7662287269.17,002004
流通市值,7284371370.4800005,002004
行业,农药兽药,002004
上市时间,20040625,002004
股票代码,300838,300838
股票简称,浙江力诺,300838
总股本,137169500.0,300838
流通股,101329625.0,300838
总市值,1319570590.0,300838
流通市值,974790992.4999999,300838
行业,仪器仪表,300838
上市时间,20200608,300838
股票代码,300653,300653
股票简称,正海生物,300653
总股本,180000000.0,300653
流通股,180000000.0,300653
总市值,3934800000.0,300653
流通市值,3934800000.0,300653
行业,医疗器械,300653
上市时间,20170516,300653
股票代码,300422,300422
股票简称,博世科,300422
总股本,533880389.0,300422
流通股,417532154.0,300422
总市值,2333057299.93,300422
流通市值,1824615512.98,300422
行业,环保行业,300422
上市时间,20150217,300422
股票代码,603800,603800
股票简称,道森股份,603800
总股本,208000000.0,603800
流通股,208000000.0,603800
总市值,4083040000.0,603800
流通市值,4083040000.0,603800
行业,专用设备,603800
上市时间,20151210,603800
股票代码,688793,688793
股票简称,倍轻松,688793
总股本,85945419.0,688793
流通股,85945419.0,688793
总市值,2831901556.05,688793
流通市值,2831901556.05,688793
行业,家电行业,688793
上市时间,20210715,688793
股票代码,300375,300375
股票简称,鹏翎股份,300375
总股本,755378818.0,300375
流通股,505117975.0,300375
总市值,2968638754.7400002,300375
流通市值,1985113641.75,300375
行业,汽车零部件,300375
上市时间,20140127,300375
股票代码,000938,000938
股票简称,紫光股份,000938
总股本,2860079874.0,000938
流通股,2860079874.0,000938
总市值,70357964900.40001,000938
流通市值,70357964900.40001,000938
行业,互联网服务,000938
上市时间,19991104,000938
股票代码,000506,000506
股票简称,*ST中润,000506
总股本,929017761.0,000506
流通股,928670961.0,000506
总市值,1077660602.76,000506
流通市值,1077258314.76,000506
行业,贵金属,000506
上市时间,19930312,000506
股票代码,600093,600093
股票简称,退市易见,600093
总股本,-,600093
流通股,-,600093
总市值,-,600093
流通市值,-,600093
行业,-,600093
上市时间,19970626,600093
股票代码,300026,300026
股票简称,红日药业,300026
总股本,3004154837.0,300026
流通股,2752915597.0,300026
总市值,9583253930.03,300026
流通市值,8781800754.43,300026
行业,中药,300026
上市时间,20091030,300026
股票代码,300074,300074
股票简称,华平股份,300074
总股本,531020900.0,300074
流通股,530465744.0,300074
总市值,1561201446.0,300074
流通市值,1559569287.36,300074
行业,软件开发,300074
上市时间,20100427,300074
股票代码,301603,301603
股票简称,乔锋智能,301603
总股本,120760000.0,301603
流通股,22942135.0,301603
总市值,5068297200.0,301603
流通市值,962881405.9499999,301603
行业,通用设备,301603
上市时间,20240710,301603
股票代码,603421,603421
股票简称,鼎信通讯,603421
总股本,652190511.0,603421
流通股,652190511.0,603421
总市值,2823984912.63,603421
流通市值,2823984912.63,603421
行业,通信服务,603421
上市时间,20161011,603421
股票代码,688655,688655
股票简称,迅捷兴,688655
总股本,133390000.0,688655
流通股,133390000.0,688655
总市值,1193840500.0,688655
流通市值,1193840500.0,688655
行业,电子元件,688655
上市时间,20210511,688655
股票代码,603739,603739
股票简称,蔚蓝生物,603739
总股本,253028866.0,603739
流通股,253028866.0,603739
总市值,3074300721.9,603739
流通市值,3074300721.9,603739
行业,农牧饲渔,603739
上市时间,20190116,603739
股票代码,601155,601155
股票简称,新城控股,601155
总股本,2255622856.0,601155
流通股,2255622856.0,601155
总市值,21563754503.36,601155
流通市值,21563754503.36,601155
行业,房地产开发,601155
上市时间,20151204,601155
股票代码,300767,300767
股票简称,震安科技,300767
总股本,247229150.0,300767
流通股,210830119.0,300767
总市值,1977833200.0,300767
流通市值,1686640952.0,300767
行业,橡胶制品,300767
上市时间,20190329,300767
股票代码,002160,002160
股票简称,常铝股份,002160
总股本,1032781167.0,002160
流通股,793530298.0,002160
总市值,3088015689.3300004,002160
流通市值,2372655591.02,002160
行业,有色金属,002160
上市时间,20070821,002160
股票代码,603797,603797
股票简称,联泰环保,603797
总股本,584153645.0,603797
流通股,584153645.0,603797
总市值,1805034763.05,603797
流通市值,1805034763.05,603797
行业,环保行业,603797
上市时间,20170413,603797
股票代码,688325,688325
股票简称,赛微微电,688325
总股本,84947740.0,688325
流通股,38304117.0,688325
总市值,2679251719.6,688325
流通市值,1208111850.18,688325
行业,半导体,688325
上市时间,20220422,688325
股票代码,838924,838924
股票简称,广脉科技,838924
总股本,107571500.0,838924
流通股,63257244.0,838924
总市值,868102005.0,838924
流通市值,510485959.08000004,838924
行业,互联网服务,838924
上市时间,20211103,838924
股票代码,603661,603661
股票简称,恒林股份,603661
总股本,139067031.0,603661
流通股,139067031.0,603661
总市值,5127401432.969999,603661
流通市值,5127401432.969999,603661
行业,装修建材,603661
上市时间,20171121,603661
股票代码,603689,603689
股票简称,皖天然气,603689
总股本,478044468.0,603689
流通股,470449468.0,603689
总市值,4335863324.76,603689
流通市值,4266976674.76,603689
行业,燃气,603689
上市时间,20170110,603689
股票代码,600396,600396
股票简称,金山股份,600396
总股本,1472706817.0,600396
流通股,1472706817.0,600396
总市值,3431406883.61,600396
流通市值,3431406883.61,600396
行业,电力行业,600396
上市时间,20010328,600396
股票代码,000403,000403
股票简称,派林生物,000403
总股本,733043291.0,000403
流通股,687966273.0,000403
总市值,19850812320.28,000403
流通市值,18630126672.84,000403
